Index,Time,GX,GY,GZ,AX,AY,AZ,MX,MY,MZ,H,R,P
770,1459121047,1.36078,0.807495,6.87119,-0.145874,-0.184937,1.02014,0.24122,0.196,-0.16282,248.159,-8.02288,5.82977
771,1459121048,-0.613098,-2.96829,5.09171,-0.097229,-0.0853882,1.00977,0.25914,0.19432,-0.19992,247.667,-7.70181,5.79639
772,1459121048,-0.934601,-1.06171,6.30295,-0.0839233,-0.143616,1.00037,0.23576,0.18466,-0.17976,247.226,-7.74879,5.69615
773,1459121048,1.72714,-1.07666,6.67679,-0.114685,-0.15625,1.01123,0.25788,0.19516,-0.12572,246.744,-7.8538,5.77463
774,1459121048,1.68228,2.87857,5.91415,-0.123047,-0.134705,1.0354,0.26628,0.175,-0.19222,246.239,-7.80826,5.87837
775,1459121048,-1.57761,-0.657959,3.21503,-0.0874634,-0.0871582,1.02429,0.25746,0.19152,-0.19558,245.764,-7.50966,5.77679
776,1459121049,-2.20566,-2.66922,4.98703,-0.0528564,-0.115417,0.97168,0.25718,0.18956,-0.19432,245.293,-7.43837,5.51927
777,1459121049,1.33087,-0.613098,7.1254,-0.115601,-0.163208,1.00146,0.252,0.14994,-0.19474,244.818,-7.62091,5.626
778,1459121049,0.0971985,-0.328979,5.18143,-0.118286,-0.117493,1.01929,0.22414,0.18648,-0.2016,244.423,-7.5149,5.72711
779,1459121049,-1.00189,-1.80191,4.53842,-0.0877075,-0.0924683,0.973206,0.23282,0.15302,-0.13622,243.996,-7.31258,5.67097
780,1459121049,-0.246735,-1.99631,4.88235,-0.0778809,-0.118652,0.972168,0.26194,0.14896,-0.16716,243.507,-7.27809,5.56482
781,1459121050,-0.665436,0.284119,6.85623,-0.107178,-0.14563,1.00208,0.22554,0.1337,-0.1344,243.091,-7.37779,5.6191
782,1459121050,0.396271,-0.276642,5.61508,-0.106384,-0.0699463,1.02612,0.24402,0.11564,-0.16968,242.627,-7.02318,5.64988
783,1459121050,-1.68228,-0.0224304,5.46555,-0.0871582,-0.13855,0.985657,0.23492,0.11858,-0.20678,242.185,-7.11988,5.59108
784,1459121050,1.14395,-2.39258,5.31601,-0.09375,-0.115845,0.988892,0.2296,0.17052,-0.20496,241.787,-7.07648,5.5737
785,1459121051,0.418701,1.21872,6.7366,-0.120422,-0.160095,1.0108,0.19908,0.11676,-0.18032,241.425,-7.27183,5.69737
786,1459121051,-0.246735,-2.10098,5.45059,-0.0990601,-0.0754395,1.01105,0.22904,0.1169,-0.20286,241,-6.96977,5.68711
787,1459121051,-0.209351,-0.800018,5.66742,-0.0870972,-0.134216,0.994202,0.19124,0.10444,-0.17458,240.651,-7.04132,5.61952
788,1459121051,0.5159,-0.680389,5.98892,-0.119568,-0.163147,1.00159,0.22666,0.09002,-0.13426,240.216,-7.26374,5.73875
789,1459121051,3.67111,1.83929,2.10846,-0.118408,-0.103821,1.08264,0.2198,0.08876,-0.20468,239.796,-7.07259,5.79278
790,1459121052,-1.65237,-1.32339,5.24124,-0.0874634,-0.1026,0.981689,0.2107,0.10192,-0.19488,239.405,-6.96484,5.72438
791,1459121052,-0.88974,-2.82623,5.17395,-0.0756836,-0.127991,0.977051,0.20874,0.09506,-0.19754,239.015,-7.01343,5.59844
792,1459121052,0.86731,1.4505,6.20575,-0.11322,-0.151855,1.01135,0.20314,0.08022,-0.2037,238.627,-7.16767,5.67807
793,1459121052,1.34583,-0.201874,5.09171,-0.11731,-0.0841064,1.02228,0.16198,0.08036,-0.2009,238.33,-6.91819,5.76646
794,1459121052,-2.33276,-1.27853,5.29358,-0.0751953,-0.132935,0.977295,0.1771,0.07546,-0.1323,237.997,-6.99901,5.63352
795,1459121053,-1.29349,-0.201874,5.00946,-0.0783081,-0.160522,0.964966,0.19488,0.04788,-0.17332,237.603,-7.23653,5.53763
796,1459121053,1.129,1.42059,6.68427,-0.119873,-0.131714,1.02051,0.16534,0.02996,-0.13286,237.26,-7.24854,5.6563
797,1459121053,-4.61319,-3.11035,0.448608,-0.0587769,-0.100159,0.961609,0.1722,0.03836,-0.18606,236.907,-7.12327,5.44874
798,1459121053,0.598145,-1.95892,5.97397,-0.0697632,-0.125549,1.00085,0.17164,0.05628,-0.21224,236.57,-7.12595,5.30239
799,1459121053,0.224304,-0.441132,7.08054,-0.118896,-0.163574,0.994995,0.16688,0.05264,-0.2016,236.239,-7.34749,5.4536
800,1459121054,-0.171967,-0.874786,5.76462,-0.102783,-0.0909424,1.0155,0.13146,0.05838,-0.17878,235.993,-7.12173,5.48674
801,1459121054,-0.269165,-0.710297,4.66553,-0.0715332,-0.124023,1.00824,0.16058,0.03178,-0.21336,235.658,-7.11074,5.34299
802,1459121054,0.837402,-1.2262,5.12909,-0.0908813,-0.146729,0.995667,0.11438,0.0217,-0.1687,235.417,-7.23782,5.33028
803,1459121054,0.239258,1.14395,5.59265,-0.121643,-0.142212,1.02045,0.14056,0.02744,-0.15176,235.121,-7.30883,5.48015
804,1459121054,-1.21124,-1.30096,4.63562,-0.0890503,-0.108704,0.989258,0.13104,0.07938,-0.20958,234.894,-7.20638,5.4469
805,1459121055,-0.553284,-2.72903,5.30106,-0.0683594,-0.133667,0.978088,0.11774,0.0252,-0.203,234.646,-7.26284,5.3052
806,1459121055,0.291595,-0.433655,5.98145,-0.10144,-0.156738,1.00775,0.11914,0.02954,-0.21252,234.399,-7.42251,5.34989
807,1459121055,0.0672913,-0.411224,5.47302,-0.115479,-0.100708,0.999023,0.11172,0.02184,-0.20566,234.16,-7.25643,5.4745
808,1459121055,-0.687866,-0.86731,4.93469,-0.0914917,-0.11322,0.993164,0.07056,0.02926,-0.20272,234.024,-7.18166,5.4535
809,1459121055,0.18692,-2.258,5.9964,-0.0983276,-0.139038,0.993896,0.08512,0.01932,-0.13874,233.842,-7.25965,5.47307
810,1459121056,0,-0.134583,7.17773,-0.0996704,-0.159607,0.989624,0.091,-0.0042,-0.19698,233.622,-7.44921,5.50068
811,1459121056,1.08414,-0.934601,6.0936,-0.113403,-0.10675,1.00873,0.07938,-0.0112,-0.1386,233.421,-7.3073,5.59314
812,1459121056,-0.687866,-0.575714,6.23566,-0.105103,-0.140747,1.00983,0.07574,0.0329,-0.1939,233.273,-7.37076,5.6284
813,1459121056,-0.575714,-2.6767,4.55338,-0.0762329,-0.149292,0.972412,0.06706,0.02716,-0.20468,233.14,-7.50359,5.5168
814,1459121056,1.33087,1.70471,6.50482,-0.123413,-0.153748,1.01471,0.05236,-0.00336,-0.20328,233.008,-7.61688,5.6612
815,1459121057,0.568237,-0.284119,4.83002,-0.110962,-0.085083,1.01569,0.01498,-0.01848,-0.16156,232.951,-7.33115,5.71949
816,1459121057,-2.13837,-0.837402,5.10666,-0.0894165,-0.138123,0.994446,0.02982,-0.00336,-0.1967,232.874,-7.38855,5.66169
817,1459121057,0.433655,-1.79443,4.69543,-0.0884399,-0.147644,0.989075,-0.0014,0.0049,-0.15036,232.883,-7.49791,5.60706
818,1459121057,2.39258,0.919647,6.66183,-0.142212,-0.15271,1.02106,0.01512,0.00504,-0.14448,232.85,-7.60099,5.84492
819,1459121057,-0.927124,-0.777588,5.06927,-0.0964966,-0.098877,0.992798,0.02086,-0.00588,-0.19824,232.79,-7.41173,5.81581
820,1459121058,-2.00378,-2.7739,3.73093,-0.0706177,-0.122131,0.971313,0.014,0.01946,-0.20244,232.776,-7.38787,5.65474
821,1459121058,-0.0897217,-1.32339,5.83191,-0.102356,-0.158936,0.989929,0.00672,0.03584,-0.19978,232.8,-7.56072,5.67944
822,1459121058,0.575714,0.904694,5.59265,-0.120117,-0.111206,1.02185,-0.00168,0.02086,-0.20146,232.829,-7.42302,5.78444
823,1459121058,-0.104675,-0.269165,6.17584,-0.103394,-0.116882,1.00909,-0.04144,0.0063,-0.19348,232.947,-7.34082,5.79108
824,1459121059,-0.859833,-2.0636,5.73471,-0.0848999,-0.13501,0.998535,-0.0273,-0.0091,-0.12628,233.009,-7.37673,5.69821
825,1459121059,-0.598145,-0.874786,6.78146,-0.098999,-0.160034,0.984863,-0.01932,0.01904,-0.18564,233.084,-7.56026,5.70235
826,1459121059,1.06918,0.246735,6.82632,-0.112061,-0.110168,1.01825,-0.0287,0.00952,-0.1288,233.174,-7.41964,5.76123
827,1459121059,0.104675,0.224304,6.02631,-0.106079,-0.115967,1.01007,-0.03864,0.00476,-0.17934,233.287,-7.33201,5.78485
828,1459121059,-1.31592,-2.21313,5.2562,-0.0789185,-0.127014,0.975952,-0.04158,0.0105,-0.19726,233.417,-7.34012,5.67152
829,1459121060,-0.0747681,-0.463562,7.81326,-0.108521,-0.161682,0.991028,-0.0567,0.02898,-0.19082,233.613,-7.53218,5.72893
830,1459121060,1.83929,0.418701,4.37393,-0.109619,-0.0887451,1.05072,-0.09786,0.01638,-0.16618,233.914,-7.25032,5.75272
831,1459121060,-1.15891,-3.46176,5.42816,-0.0803223,-0.136719,0.991089,-0.07644,0.0175,-0.19418,234.158,-7.31013,5.64219
832,1459121060,-0.755157,-2.35519,7.05063,-0.0935669,-0.14209,0.991455,-0.11564,0.05628,-0.1659,234.567,-7.39404,5.61735
833,1459121060,0,-0.822449,7.11792,-0.111267,-0.13916,0.996826,-0.08834,0.02086,-0.13426,234.856,-7.44922,5.69233
834,1459121061,0.994415,0.171967,6.7067,-0.122314,-0.116699,1.01794,-0.09142,0.03234,-0.1946,235.172,-7.35704,5.8103
835,1459121061,-1.09161,-1.33087,4.79263,-0.0774536,-0.126465,0.982056,-0.10276,0.08344,-0.18564,235.586,-7.35516,5.68284
836,1459121061,-0.508423,-1.30844,5.55527,-0.100952,-0.13031,0.977661,-0.07924,0.05488,-0.18942,235.897,-7.37838,5.70367
837,1459121061,1.10657,0.269165,5.39825,-0.126892,-0.120117,1.02338,-0.11494,0.06482,-0.19236,236.333,-7.30852,5.84356
838,1459121061,-1.06918,0.00747681,4.26926,-0.0897217,-0.112854,0.985229,-0.12824,0.09296,-0.17556,236.846,-7.2323,5.78049
839,1459121062,-0.88974,-3.17017,4.85992,-0.0704346,-0.135132,0.973938,-0.12628,0.04298,-0.11326,237.3,-7.29757,5.62018
840,1459121062,0.171967,0.91217,6.21323,-0.101562,-0.161499,1.00659,-0.12026,0.0721,-0.17794,237.771,-7.48169,5.63445
841,1459121062,-0.575714,-0.927124,5.06927,-0.116943,-0.0756836,1.00647,-0.13062,0.06888,-0.11144,238.276,-7.16276,5.73472
842,1459121062,-2.22061,-0.343933,4.65805,-0.0723877,-0.119751,0.986572,-0.11746,0.063,-0.17668,238.734,-7.13883,5.58287
843,1459121062,-2.34024,-2.41501,-0.381317,-0.0852661,-0.123169,0.95874,-0.13608,0.09982,-0.19432,239.298,-7.15639,5.53459
844,1459121063,0.882263,0.942078,6.11603,-0.118469,-0.134827,1.00598,-0.1428,0.07896,-0.17962,239.864,-7.2047,5.65436
845,1459121063,-0.35141,-0.149536,5.5777,-0.107788,-0.098938,1.00366,-0.13972,0.08106,-0.18228,240.425,-7.04639,5.70233
846,1459121063,-2.45239,-3.75336,4.21692,-0.0662842,-0.124573,0.96167,-0.16842,0.10892,-0.18858,241.116,-7.07883,5.53221
847,1459121063,-1.12152,-0.792542,5.9964,-0.0924072,-0.148804,0.985107,-0.1813,0.08456,-0.14462,241.83,-7.22943,5.515
848,1459121063,1.2262,-0.411224,5.87677,-0.110107,-0.0917358,1.0152,-0.14112,0.09478,-0.12026,242.416,-7.01916,5.58403
849,1459121064,0.261688,-0.508423,6.24313,-0.0990601,-0.130615,1.005,-0.15722,0.12194,-0.17528,243.085,-7.05816,5.5886
850,1459121064,-0.508423,-1.2262,5.86182,-0.0918579,-0.134399,0.983093,-0.15736,0.11858,-0.12628,243.751,-7.13013,5.56383
851,1459121064,0.613098,-0.605621,6.03378,-0.10675,-0.106018,1.00342,-0.1666,0.16072,-0.1792,244.483,-7.01952,5.6152
852,1459121064,-0.37384,0.800018,4.87488,-0.0855713,-0.110229,1.01752,-0.16744,0.12348,-0.17598,245.187,-6.93426,5.53283
853,1459121064,-0.628052,-2.69913,5.10666,-0.0772705,-0.128601,0.979248,-0.20496,0.13146,-0.1708,246.033,-6.98818,5.43251
854,1459121065,-0.471039,1.32339,6.57211,-0.106567,-0.146301,0.999756,-0.18046,0.14182,-0.10892,246.793,-7.12282,5.49803
855,1459121065,1.3533,0.18692,5.03937,-0.114563,-0.0835571,1.03253,-0.20734,0.14504,-0.17206,247.652,-6.866,5.58423
856,1459121065,-1.39816,-0.755157,5.72723,-0.0950317,-0.134705,0.985474,-0.16408,0.16856,-0.11158,248.359,-6.95677,5.57672
857,1459121065,-1.60751,-2.45987,4.39636,-0.0797119,-0.140808,0.981445,-0.17262,0.18662,-0.15288,249.102,-7.07603,5.48489
858,1459121066,0.755157,-1.33087,5.78705,-0.123108,-0.130981,1.00665,-0.17262,0.19096,-0.17052,249.837,-7.11011,5.63539
859,1459121066,-0.18692,-0.0747681,5.52536,-0.115784,-0.102173,1.01495,-0.18774,0.18788,-0.17402,250.619,-6.97213,5.72417
860,1459121066,0.418701,-2.01874,5.74219,-0.0935669,-0.133606,1.0116,-0.17962,0.18606,-0.17612,251.361,-7.02797,5.67974
861,1459121066,-0.934601,-1.95145,4.94217,-0.100769,-0.158508,0.972229,-0.16954,0.19236,-0.16506,252.059,-7.24655,5.70291
862,1459121066,1.20377,0.0822449,4.24683,-0.118408,-0.101379,1.0094,-0.20846,0.2121,-0.1211,252.897,-7.09423,5.80289
863,1459121067,-1.52527,-0.418701,3.39447,-0.0911865,-0.115173,0.977478,-0.17066,0.2093,-0.10934,253.582,-7.05755,5.7565
864,1459121067,0.0672913,-2.1907,3.37204,-0.0791016,-0.129028,0.984741,-0.1652,0.2317,-0.17318,254.239,-7.09788,5.64155
865,1459121067,0.590668,1.42059,4.30664,-0.107849,-0.159607,1.00726,-0.17094,0.24234,-0.11312,254.907,-7.29132,5.68908
866,1459121067,0.957031,1.16638,2.64679,-0.101807,-0.0856934,1.03284,-0.1729,0.2611,-0.1687,255.569,-7.02933,5.68293
867,1459121067,-1.09161,-0.0149536,2.8038,-0.0708618,-0.132324,0.990173,-0.1659,0.22442,-0.17136,256.19,-7.08712,5.52576
868,1459121068,0.814972,-1.56265,4.38141,-0.0880737,-0.151733,0.986572,-0.2072,0.22148,-0.16828,256.949,-7.25144,5.48384
869,1459121068,3.14774,1.97388,3.68607,-0.114685,-0.119629,1.0321,-0.17276,0.22512,-0.09352,257.57,-7.18557,5.57226
870,1459121068,-2.04865,-0.568237,2.84866,-0.0831299,-0.102783,0.984192,-0.20566,0.2765,-0.14938,258.293,-7.06538,5.49907
871,1459121068,-0.70282,-1.97388,3.72345,-0.0635986,-0.124451,0.980347,-0.17612,0.25032,-0.09856,258.896,-7.08203,5.32387
872,1459121068,-0.508423,-0.0299072,5.97397,-0.102783,-0.188599,0.986877,-0.14588,0.26334,-0.1498,259.378,-7.45533,5.38553
873,1459121069,-0.246735,-0.971985,5.71228,-0.0999756,-0.0858765,1.00543,-0.15176,0.31248,-0.16548,259.86,-7.19714,5.41507
874,1459121069,-1.86172,-0.620575,6.49734,-0.095459,-0.14325,0.978455,-0.16394,0.29526,-0.16646,260.374,-7.30865,5.43052
875,1459121069,-0.485992,-3.84308,5.51788,-0.076416,-0.154358,0.981384,-0.14784,0.28322,-0.16226,260.821,-7.47012,5.3341
876,1459121069,0.0523376,1.42807,5.57022,-0.105103,-0.163574,0.99884,-0.16114,0.28238,-0.16646,261.303,-7.65468,5.40172
877,1459121069,0.471039,-1.21124,4.53842,-0.109131,-0.0844116,1.02075,-0.17626,0.32256,-0.1176,261.813,-7.35663,5.47352
878,1459121070,-1.09161,-0.523376,4.50851,-0.0927734,-0.1474,0.993408,-0.12754,0.32732,-0.10948,262.143,-7.46483,5.45975
879,1459121070,1.78696,-2.40753,5.72723,-0.0773926,-0.152649,1.00049,-0.1393,0.30562,-0.168,262.51,-7.58656,5.35592
880,1459121070,1.28601,1.85425,5.39825,-0.131775,-0.155396,1.01892,-0.11844,0.3178,-0.10346,262.794,-7.69742,5.56186
881,1459121070,-1.7421,-0.246735,3.99261,-0.098877,-0.0883789,1.00153,-0.13426,0.31892,-0.16352,263.122,-7.43277,5.56952
882,1459121070,-0.740204,-2.34024,4.04495,-0.0714111,-0.132812,0.988037,-0.1295,0.3192,-0.16436,263.425,-7.45486,5.42774
883,1459121071,-0.157013,-0.403748,4.75525,-0.107605,-0.191345,0.995056,-0.15512,0.33866,-0.15232,263.794,-7.79964,5.50202
884,1459121071,0.837402,0.00747681,1.99631,-0.109741,-0.09021,1.02179,-0.12152,0.33208,-0.16016,264.049,-7.51979,5.56623
885,1459121071,-1.6748,-1.8692,3.2225,-0.0731812,-0.115662,0.996033,-0.15078,0.33824,-0.13706,264.385,-7.4307,5.43062
886,1459121071,1.08414,-2.58698,4.83002,-0.0785522,-0.138245,0.987976,-0.11368,0.32802,-0.08708,264.602,-7.48366,5.34323
887,1459121071,7.16278,3.11783,3.11035,-0.128662,-0.167358,1.12836,-0.10822,0.35812,-0.15568,264.784,-7.59015,5.47304
888,1459121072,-1.11404,-2.1608,2.24304,-0.0870361,-0.0927734,0.980408,-0.1078,0.385,-0.15582,264.947,-7.37868,5.43419
889,1459121072,-1.38321,-2.82623,2.3851,-0.0493164,-0.119995,0.961975,-0.10402,0.3661,-0.15008,265.102,-7.35298,5.19545
890,1459121072,2.23557,1.58508,6.57211,-0.11969,-0.18634,1.00433,-0.10038,0.3654,-0.14938,265.242,-7.67123,5.35597
891,1459121072,-0.0523376,-1.27106,3.43933,-0.110962,-0.0968628,1.00073,-0.11564,0.357,-0.15792,265.426,-7.45846,5.45295
892,1459121073,-1.60004,-0.291595,2.63931,-0.0855713,-0.133118,0.987122,-0.11102,0.35882,-0.09198,265.591,-7.48032,5.40388
893,1459121073,1.27853,-2.37015,3.69354,-0.0872803,-0.152283,1.00214,-0.07364,0.3668,-0.11956,265.64,-7.59664,5.36127
894,1459121073,1.11404,1.18134,5.49545,-0.122681,-0.180481,1.01868,-0.09576,0.34048,-0.08512,265.763,-7.84675,5.51448
895,1459121073,-0.127106,-1.28601,2.81128,-0.100403,-0.0802002,1.02051,-0.07154,0.37142,-0.11774,265.8,-7.50846,5.52509
896,1459121073,-1.55518,-2.43744,4.46365,-0.0662231,-0.135742,0.96936,-0.06608,0.39802,-0.15498,265.81,-7.55331,5.36897
897,1459121074,1.30096,-0.583191,7.31232,-0.10791,-0.174622,1.01526,-0.0665,0.3773,-0.15708,265.829,-7.7777,5.4397
898,1459121074,0.201874,-1.55518,5.62256,-0.097168,-0.112122,1.00806,-0.08428,0.36638,-0.13104,265.901,-7.63438,5.44634
899,1459121074,-2.04117,-0.231781,4.78516,-0.0828247,-0.116455,0.982483,-0.04186,0.39494,-0.15526,265.844,-7.54873,5.38483
900,1459121074,-0.00747681,-1.60751,3.92532,-0.0831909,-0.138855,0.974609,-0.07308,0.37072,-0.12768,265.883,-7.60342,5.33549
901,1459121074,1.46545,2.22809,6.58707,-0.13092,-0.182312,1.00989,-0.03346,0.41804,-0.0833,265.794,-7.87068,5.54335
902,1459121075,-0.0224304,-0.545807,4.49356,-0.120483,-0.0967407,1.01904,-0.02436,0.38808,-0.1561,265.697,-7.62287,5.66561
903,1459121075,-2.50473,-1.57013,5.05432,-0.0744019,-0.127136,0.974792,-0.02296,0.39074,-0.15932,265.597,-7.60414,5.53892
904,1459121075,0.284119,-2.43744,4.36646,-0.081543,-0.144714,0.963928,-0.01344,0.41202,-0.15736,265.466,-7.69474,5.47088
905,1459121075,1.40564,-1.56265,5.51788,-0.137451,-0.165161,1.03088,-0.00896,0.40236,-0.15582,265.332,-7.84042,5.6908
906,1459121075,-1.08414,-1.3533,4.82254,-0.0899658,-0.098938,0.999451,-0.03444,0.40026,-0.15484,265.267,-7.62259,5.63611
907,1459121076,-0.628052,-1.70471,5.79453,-0.0690308,-0.129578,0.978821,-0.01722,0.39802,-0.08526,265.16,-7.61458,5.4792
908,1459121076,1.38321,-0.0672913,6.69174,-0.111084,-0.198059,1.01929,0.04046,0.3906,-0.1211,264.913,-7.96235,5.55481
909,1459121076,-0.0672913,-1.83182,5.14404,-0.124573,-0.0999756,1.01538,0.0007,0.37464,-0.0812,264.778,-7.72616,5.7012
910,1459121076,-2.1907,-1.51031,4.7702,-0.0789795,-0.114868,0.977295,0.02758,0.40614,-0.11242,264.568,-7.62629,5.59558
911,1459121076,0.583191,-2.13837,5.44312,-0.0912476,-0.137878,0.999451,0.03654,0.41972,-0.1589,264.336,-7.64915,5.55767
912,1459121077,1.33087,1.03928,7.09549,-0.138428,-0.199158,1.01605,0.03794,0.42518,-0.16058,264.105,-8.00159,5.78203
913,1459121077,-3.58887,-1.91406,3.28979,-0.101257,-0.0922241,0.985535,0.03024,0.406,-0.13342,263.905,-7.74094,5.79033
914,1459121077,-3.11783,-1.85425,4.62067,-0.0648804,-0.152527,0.962952,0.05852,0.41216,-0.16282,263.639,-7.86316,5.60356
915,1459121077,2.31781,-1.00937,5.71228,-0.115845,-0.161255,1.00787,0.0231,0.39172,-0.14588,263.471,-7.98758,5.70011
916,1459121077,1.59256,1.52527,5.39825,-0.139709,-0.149109,1.03503,0.07028,0.40376,-0.09072,263.19,-8.00934,5.90643
917,1459121078,-2.75146,-1.20377,2.86362,-0.0706177,-0.0888062,0.985168,0.07728,0.3878,-0.15652,262.903,-7.72897,5.72874
918,1459121078,-0.493469,-2.32529,5.19638,-0.0650635,-0.142273,0.956726,0.08974,0.41146,-0.16338,262.586,-7.79924,5.55238
919,1459121078,3.99261,2.60941,7.28241,-0.138306,-0.181946,1.01556,0.09002,0.40936,-0.16058,262.277,-8.04084,5.77768
920,1459121078,-1.09909,-1.36826,4.52347,-0.100708,-0.0939331,1.00189,0.09646,0.38374,-0.16478,261.966,-7.77253,5.77389
921,1459121078,-3.1926,-2.10846,5.09171,-0.0578613,-0.130371,0.958069,0.07448,0.4193,-0.16856,261.705,-7.77026,5.55105
922,1459121079,1.2262,-1.71219,6.63193,-0.101501,-0.156555,0.989685,0.09646,0.41832,-0.11368,261.399,-7.89206,5.58143
923,1459121079,1.47293,1.98135,6.57211,-0.130676,-0.183899,1.01611,0.12152,0.38584,-0.133,261.048,-8.13504,5.7603
924,1459121079,0.755157,-0.403748,4.3515,-0.108032,-0.0999756,1.02557,0.1113,0.36988,-0.1057,260.731,-7.87264,5.7863
925,1459121079,-1.2561,-1.7421,5.86182,-0.081665,-0.140503,0.984619,0.13006,0.42084,-0.13328,260.369,-7.8972,5.68325
926,1459121079,1.04675,-0.336456,7.64877,-0.116028,-0.180969,1.00287,0.13762,0.3696,-0.17374,260.004,-8.13295,5.77551
927,1459121080,0.493469,0.0299072,5.66742,-0.102173,-0.125122,1.02393,0.1456,0.37352,-0.17066,259.628,-8.01387,5.76762
928,1459121080,-2.21313,-0.829926,4.9646,-0.0835571,-0.121094,0.990784,0.13972,0.38318,-0.1722,259.272,-7.91041,5.67385
929,1459121080,1.49536,-2.98325,4.40384,-0.0769653,-0.123779,0.977173,0.161,0.36218,-0.16996,258.876,-7.84277,5.55934
930,1459121080,1.79443,1.52527,6.60202,-0.145569,-0.19165,1.00891,0.13034,0.3598,-0.1498,258.556,-8.1393,5.82854
931,1459121081,2.17575,0.328979,4.21692,-0.129395,-0.103638,1.04358,0.17304,0.35196,-0.10332,258.148,-7.88372,5.95782
932,1459121081,-2.07108,-1.98135,3.64868,-0.102844,-0.178345,1.01862,0.1778,0.34076,-0.17486,257.735,-8.09237,5.9383
933,1459121081,0.216827,-2.78885,6.72913,-0.0887451,-0.141174,0.978699,0.17836,0.3612,-0.1176,257.328,-8.10368,5.86442
934,1459121081,0.91217,0.613098,6.56464,-0.141357,-0.148865,1.01953,0.19096,0.37576,-0.16968,256.901,-8.12437,6.07134
935,1459121081,-1.39069,-0.643005,3.74588,-0.0875244,-0.108459,0.997864,0.19068,0.3311,-0.17654,256.481,-7.93399,5.96619
936,1459121082,-0.620575,-2.44492,4.98703,-0.0767212,-0.125671,0.987427,0.16072,0.36806,-0.18018,256.134,-7.86695,5.81633
937,1459121082,1.50284,0.672913,7.01324,-0.12384,-0.178772,1.01495,0.19768,0.32102,-0.11004,255.712,-8.08287,5.93197
938,1459121082,1.59256,-0.448608,4.6431,-0.120056,-0.0899048,1.05939,0.16562,0.3409,-0.17752,255.366,-7.7454,5.98807
939,1459121082,-1.772,-1.129,4.94965,-0.0647583,-0.136658,0.992737,0.20958,0.32158,-0.11676,254.929,-7.75453,5.76636
940,1459121082,1.33087,-2.12341,5.159,-0.10083,-0.150574,0.987976,0.21616,0.3143,-0.1701,254.484,-7.84427,5.77235
941,1459121083,2.11594,1.59256,6.85623,-0.151917,-0.190247,1.02856,0.2268,0.3066,-0.18802,254.021,-8.11504,6.04214
942,1459121083,-0.0747681,-1.55518,4.26178,-0.0951538,-0.078064,1.02435,0.19502,0.3367,-0.19124,253.637,-7.73628,5.9676
943,1459121083,-3.63373,-2.26547,4.71786,-0.0549927,-0.124817,0.947693,0.22862,0.28546,-0.1918,253.18,-7.71425,5.71843
944,1459121083,1.82434,-2.22061,8.02261,-0.106079,-0.154785,1.00043,0.2121,0.30352,-0.18382,252.767,-7.82235,5.7518
945,1459121083,0.86731,0.201874,7.3497,-0.13501,-0.159668,1.02039,0.20188,0.29638,-0.15862,252.381,-7.93142,5.93374
946,1459121084,-2.27295,-1.98883,4.09729,-0.0830078,-0.081604,0.966187,0.23842,0.30422,-0.1316,251.923,-7.63347,5.83508
947,1459121084,-1.83929,-1.86172,4.05243,-0.0542603,-0.135193,0.947937,0.23884,0.29456,-0.19138,251.468,-7.67954,5.59221
948,1459121084,1.71967,1.01685,7.6712,-0.142212,-0.185669,1.02728,0.24276,0.2751,-0.1421,251.007,-7.94507,5.8287
949,1459121084,-0.142059,-3.80569,4.68796,-0.109558,-0.0934448,1.0152,0.24206,0.2541,-0.19138,250.549,-7.67384,5.86228
950,1459121084,-3.59634,-1.59256,5.66742,-0.0585938,-0.115906,0.957764,0.24766,0.26894,-0.19194,250.087,-7.59956,5.63594
951,1459121085,0.239258,-2.09351,6.78894,-0.0812988,-0.154053,1.00238,0.2156,0.24612,-0.18326,249.692,-7.71428,5.53559
952,1459121085,1.69724,1.18134,8.94226,-0.134827,-0.172791,1.01959,0.24556,0.21168,-0.1232,249.229,-7.90951,5.74016
953,1459121085,-0.134583,-2.1907,4.65805,-0.0876465,-0.0705566,1.00854,0.22302,0.19936,-0.19068,248.813,-7.51808,5.66224
954,1459121085,-3.17017,-1.87668,4.50851,-0.0626831,-0.125488,0.955505,0.26082,0.27412,-0.12474,248.344,-7.51461,5.47948
955,1459121085,1.80939,-1.63742,5.87677,-0.0903931,-0.142212,1.01233,0.24808,0.22442,-0.1904,247.891,-7.5636,5.44123
956,1459121086,0.680389,-0.142059,6.16089,-0.130493,-0.145325,1.0141,0.25088,0.21504,-0.19446,247.433,-7.62374,5.63386
957,1459121086,-2.1608,-2.1907,4.08234,-0.0726929,-0.0965576,0.982239,0.23072,0.20496,-0.19558,247.018,-7.42656,5.49611
958,1459121086,-1.85425,-1.7421,5.14404,-0.0684814,-0.121948,0.962952,0.2499,0.19236,-0.2009,246.562,-7.40631,5.35797
959,1459121086,-0.037384,0.710297,6.7067,-0.12561,-0.174927,0.997253,0.2226,0.19586,-0.19628,246.167,-7.66288,5.5412
960,1459121086,-0.299072,-0.381317,4.27673,-0.135864,-0.0982056,1.01147,0.22092,0.16898,-0.14392,245.768,-7.44868,5.75622
961,1459121087,-2.69913,-0.852356,3.14026,-0.0531616,-0.113342,0.99823,0.25172,0.18592,-0.1491,245.314,-7.35157,5.48581
